,,,,,,,,,,,,,Asignatura,Nombre Asig.,Créditos Asignatura,Asig. Referenciadas,Sección,Descrip. Evento,Horario,Profesor,Sede,Cat. Paquete,Paquete,Vac. Paquete
,,,,,,,,,,,,,CIT2113,CRIPTOGRAFÍA Y SEGURIDAD EN REDES,6,CIT2105,Sección 4,LABORATORIO 04,MA 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CIT2113_CM04,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2013,INTELIGENCIA ARTIFICIAL,6,CIT3346,Sección 1,CÁTEDRA 01,MA VI 16:00 - 17:20,GUTIERREZ MARTIN EDUARDO,S-SANTIAGO,Vacantes de Carrera,CIT2013_CA01,40
,,,,,,,,,,,,,CIT2013,INTELIGENCIA ARTIFICIAL,6,CIT3346,Sección 1,AYUDANTÍA OBLIGATORIA 01,MI 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CIT2013_CA01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2013,INTELIGENCIA ARTIFICIAL,6,CIT3346,Sección 2,CÁTEDRA 02,LU JU 13:00 - 14:20,REYES VICTOR ALEJANDRO,S-SANTIAGO,Vacantes de Carrera,CIT2013_CA02,40
,,,,,,,,,,,,,CIT2013,INTELIGENCIA ARTIFICIAL,6,CIT3346,Sección 2,AYUDANTÍA OBLIGATORIA 02,JU 08:30 - 09:50,,S-SANTIAGO,Vacantes de Carrera,CIT2013_CA02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2207,EVALUACIÓN DE PROYECTOS TIC,6,CIT3200,Sección 1,CÁTEDRA 01,LU JU 16:00 - 17:20,FAIVOVICH EDUARDO JAIME,S-SANTIAGO,Vacantes de Carrera,CIT2207_CA01,40
,,,,,,,,,,,,,CIT2207,EVALUACIÓN DE PROYECTOS TIC,6,CIT3200,Sección 1,AYUDANTÍA OBLIGATORIA 01,MI 14:30 - 15:50,,S-SANTIAGO,Vacantes de Carrera,CIT2207_CA01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2207,EVALUACIÓN DE PROYECTOS TIC,6,CIT3200,Sección 2,CÁTEDRA 02,MA VI 10:00 - 11:20,FAIVOVICH EDUARDO JAIME,S-SANTIAGO,Vacantes de Carrera,CIT2207_CA02,40
,,,,,,,,,,,,,CIT2207,EVALUACIÓN DE PROYECTOS TIC,6,CIT3200,Sección 2,AYUDANTÍA OBLIGATORIA 02,JU 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CIT2207_CA02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT4001,PRÁCTICA II,7,,Sección 1,CÁTEDRA 01,MI 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CIT4001_CA01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT3100,ARQUITECTURAS EMERGENTES,6,,Sección 1,CÁTEDRA 01,LU JU 16:00 - 17:20,GARCIA CARLOS ENRIQUE ANTONIO,S-SANTIAGO,Vacantes de Carrera,CIT3100_CA01,45
,,,,,,,,,,,,,CIT3100,ARQUITECTURAS EMERGENTES,6,,Sección 1,AYUDANTÍA OBLIGATORIA 01,MI 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CIT3100_CA01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT3000,ARQUITECTURA DE SOFTWARE,6,CIT2004,Sección 1,CÁTEDRA 01,MA VI 17:25 - 18:45,GIADACH JUAN RICARDO,S-SANTIAGO,Vacantes de Carrera,CIT3000_CA01,30
,,,,,,,,,,,,,CIT3000,ARQUITECTURA DE SOFTWARE,6,CIT2004,Sección 1,AYUDANTÍA OBLIGATORIA 01,MA 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CIT3000_CA01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT3000,ARQUITECTURA DE SOFTWARE,6,CIT2004,Sección 2,CÁTEDRA 02,MA VI 14:30 - 15:50,GIADACH JUAN RICARDO,S-SANTIAGO,Vacantes de Carrera,CIT3000_CA02,30
,,,,,,,,,,,,,CIT3000,ARQUITECTURA DE SOFTWARE,6,CIT2004,Sección 2,AYUDANTÍA OBLIGATORIA 02,MI 14:30 - 15:50,,S-SANTIAGO,Vacantes de Carrera,CIT3000_CA02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT3202,DATA SCIENCE,6,CIT2201,Sección 1,CÁTEDRA 01,LU JU 13:00 - 14:20,FREZ JONATHAN,S-SANTIAGO,Vacantes de Carrera,CIT3202_CA01,35
,,,,,,,,,,,,,CIT3202,DATA SCIENCE,6,CIT2201,Sección 1,AYUDANTÍA OBLIGATORIA 01,MI 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CIT3202_CA01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT3202,DATA SCIENCE,6,CIT2201,Sección 2,CÁTEDRA 02,LU JU 13:00 - 14:20,,S-SANTIAGO,Vacantes de Carrera,CIT3202_CA02,35
,,,,,,,,,,,,,CIT3202,DATA SCIENCE,6,CIT2201,Sección 2,AYUDANTÍA OBLIGATORIA 02,MI 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CIT3202_CA02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT3203,PROYECTO EN TICS II,6,CIT3201,Sección 1,CÁTEDRA 01,LU JU 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CIT3203_CA01,30
,,,,,,,,,,,,,CIT3203,PROYECTO EN TICS II,6,CIT3201,Sección 1,AYUDANTÍA OBLIGATORIA 01,MA 16:00 - 17:20,,S-SANTIAGO,Vacantes de Carrera,CIT3203_CA01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT3203,PROYECTO EN TICS II,6,CIT3201,Sección 2,CÁTEDRA 02,MA VI 17:25 - 18:45,LLANZA LEANDRO ANTONIO,S-SANTIAGO,Vacantes de Carrera,CIT3203_CA02,30
,,,,,,,,,,,,,CIT3203,PROYECTO EN TICS II,6,CIT3201,Sección 2,AYUDANTÍA OBLIGATORIA 02,LU 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CIT3203_CA02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2114,REDES DE DATOS,6,CIT2100,Sección 1,CÁTEDRA 01,LU JU 14:30 - 15:50,MUÑOZ RODRIGO EUGENIO,S-SANTIAGO,Vacantes de Carrera,CIT2114_VC01,24
,,,,,,,,,,,,,CIT2114,REDES DE DATOS,6,CIT2100,Sección 1,LABORATORIO 01,MI 16:00 - 17:20,GARCIA CARLOS ENRIQUE ANTONIO,S-SANTIAGO,Vacantes de Carrera,CIT2114_VC01,
,,,,,,,,,,,,,CIT2114,REDES DE DATOS,6,CIT2100,Sección 1,AYUDANTÍA OBLIGATORIA 01,MA 14:30 - 15:50,,S-SANTIAGO,Vacantes de Carrera,CIT2114_VC01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2114,REDES DE DATOS,6,CIT2100,Sección 2,LABORATORIO 02,MI 17:25 - 18:45,GARCIA CARLOS ENRIQUE ANTONIO,S-SANTIAGO,Vacantes de Carrera,CIT2114_VC02,24
,,,,,,,,,,,,,CIT2114,REDES DE DATOS,6,CIT2100,Sección 2,AYUDANTÍA OBLIGATORIA 02,MA 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CIT2114_VC02,
,,,,,,,,,,,,,CIT2114,REDES DE DATOS,6,CIT2100,Sección 2,CÁTEDRA 02,LU JU 17:25 - 18:45,MUÑOZ RODRIGO EUGENIO,S-SANTIAGO,Vacantes de Carrera,CIT2114_VC02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT3349,GRAFOS Y ALGORITMOS,6,,Sección 1,CÁTEDRA 01,LU JU 14:30 - 15:50,SUCHAN KAROL MARCIN,S-SANTIAGO,Vacantes de Carrera,CIT3349_CA01,25
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT3354,SISTEMAS DE PROCESAMIENTO PARA BIG DATA,6,,Sección 1,CÁTEDRA 01,LU JU 10:00 - 11:20,HIDALGO NICOLAS ANDRES,S-SANTIAGO,Vacantes de Carrera,CIT3354_VC01,25
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT3434,COMUNIC POR LUZ VISIBLE PARA IND INTELIG,6,,Sección 1,CÁTEDRA 01,MA VI 16:00 - 17:20,PALACIOS PABLO GEOVANNY,S-SANTIAGO,Vacantes de Carrera,CIT3434_VA01,25
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT3435,ALGORITMOS DE RUTEO Y REDES RESILIENTES,6,,Sección 1,CÁTEDRA 01,LU JU 11:30 - 12:50,BOETTCHER NICOLAS ALEJANDRO,S-SANTIAGO,Vacantes de Carrera,CIT3435_CA01,25
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT3356,JUEGOS SERIOS,6,,Sección 1,CÁTEDRA 01,MA VI 14:30 - 15:50,ROJAS MATIAS IGNACIO,S-SANTIAGO,Vacantes de Carrera,CIT3356_CA01,25
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT3358,BLOCKCHAIN Y ALGORITMOS DESCENTRALIZADOS,6,,Sección 1,CÁTEDRA,MA VI 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CIT3358_CA01,25
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,8583
